monthyear,business_level,category,brand,Sales Amount,Spend on meta Amount,Spend on tv Amount,Spend on ucontent Amount,Spend on youtube Amount
2019-02-01,Business Unit 3,Category 14,Brand 60,222526852745.6299,564122129.2241547,691929884.442992,0.0,3455749000.0
2019-03-01,Business Unit 3,Category 14,Brand 60,243976074806.89798,1006940210.591684,1080040961.76954,0.0,3141590000.0
2019-04-01,Business Unit 3,Category 14,Brand 60,230115083474.961,1502629779.896559,2878735814.317006,0.0,2513272000.0
2019-05-01,Business Unit 3,Category 14,Brand 60,245422961413.23102,2241695090.669642,1360591864.037448,0.0,6094684600.0
2019-06-01,Business Unit 3,Category 14,Brand 60,239343266909.91602,1572051636.0,3441399518.754896,0.0,3864155700.0
2019-07-01,Business Unit 3,Category 14,Brand 60,255842734855.55402,1389444869.651385,744099632.208187,0.0,1256636000.0
2019-08-01,Business Unit 3,Category 14,Brand 60,241561140542.91898,285133074.1927285,1485671970.243568,0.0,1602210900.0
2019-09-01,Business Unit 3,Category 14,Brand 60,247565664651.509,194763351.7145699,1041247921.697966,0.0,0.0
2019-10-01,Business Unit 3,Category 14,Brand 60,263085438751.21198,138361717.1408404,1113591864.656569,0.0,7853975000.0
2019-11-01,Business Unit 3,Category 14,Brand 60,240147616365.7499,1406925721.784554,1735268452.290459,0.0,3769908000.0
2019-12-01,Business Unit 3,Category 14,Brand 60,255638128439.557,1476699500.774179,1031385451.242011,0.0,4180286438.852955
2020-01-01,Business Unit 3,Category 14,Brand 60,269678440472.058,1445131400.0,10759225637.69805,0.0,0.0
2020-02-01,Business Unit 3,Category 14,Brand 60,232119493607.28,1319467800.0,11532164741.7933,0.0,1570795000.0
2020-03-01,Business Unit 3,Category 14,Brand 60,256347269497.169,1319467800.0,5616213001.140307,0.0,3141590000.0
2020-04-01,Business Unit 3,Category 14,Brand 60,248205745392.78702,1350883700.0,8636207442.453047,0.0,5654862000.0
2020-05-01,Business Unit 3,Category 14,Brand 60,240393736694.48398,2543477499.596705,6349428697.496886,0.0,2827431000.0
2020-06-01,Business Unit 3,Category 14,Brand 60,251691970014.9,2102553189.896791,9794752476.182228,0.0,235619250.0
2020-07-01,Business Unit 3,Category 14,Brand 60,255722589144.23,1453714139.05707,6228113922.267638,0.0,1570795000.0
2020-08-01,Business Unit 3,Category 14,Brand 60,266674984927.72202,1350883700.0,5890298395.162515,0.0,1570795000.0
2020-09-01,Business Unit 3,Category 14,Brand 60,252478625721.69498,1350883700.0,10946684672.10335,0.0,3612828500.0
2020-10-01,Business Unit 3,Category 14,Brand 60,275418862419.072,1350883700.0,5853619844.387904,0.0,2827431000.0
2020-11-01,Business Unit 3,Category 14,Brand 60,262683603629.1739,2774960100.9882,8770650328.817245,0.0,3291443843.0
2020-12-01,Business Unit 3,Category 14,Brand 60,267738134797.848,94247700.0,5004461580.234502,0.0,1256636000.0
2021-01-01,Business Unit 3,Category 14,Brand 60,287747603861.19604,1665042700.0,10229539800.576,0.0,1570795000.0
2021-02-01,Business Unit 3,Category 14,Brand 60,241364793367.03198,1533095920.0,6578655335.952,0.0,1099556500.0
2021-03-01,Business Unit 3,Category 14,Brand 60,249918899030.365,1567653410.0,5339724080.556,0.0,0.0
2021-04-01,Business Unit 3,Category 14,Brand 60,250764811407.74,2211679360.0,8895293961.216,0.0,3455749000.0
2021-05-01,Business Unit 3,Category 14,Brand 60,255566962943.764,1504821610.0,9342729262.104,0.0,3141590000.0
2021-06-01,Business Unit 3,Category 14,Brand 60,272523630252.01,1504821610.0,6543953332.811999,0.0,1256636000.0
2021-07-01,Business Unit 3,Category 14,Brand 60,236148613569.862,91106110.0,5702185655.124,0.0,0.0
2021-08-01,Business Unit 3,Category 14,Brand 60,245002916064.758,91106110.0,4718783005.1145,0.0,0.0
2021-09-01,Business Unit 3,Category 14,Brand 60,255951917360.255,91106110.0,4336572296.25,0.0,0.0
2021-10-01,Business Unit 3,Category 14,Brand 60,280866125010.2819,1677609060.0,5565439782.24,0.0,942477000.0
2021-11-01,Business Unit 3,Category 14,Brand 60,255489922360.512,1596267831.67499,5203453216.08,0.0,628318000.0
2021-12-01,Business Unit 3,Category 14,Brand 60,269036080193.076,1498198318.32501,5154595208.4,0.0,471238500.0
2022-01-01,Business Unit 3,Category 14,Brand 60,261686111105.094,1570795000.0,6559691591.301524,0.0,628318000.0
2022-02-01,Business Unit 3,Category 14,Brand 60,265926751809.10388,1703547754.9145,7030937890.298698,0.0,628318000.0
2022-03-01,Business Unit 3,Category 14,Brand 60,263547256251.12,1129715764.0,5706830111.094224,0.0,0.0
2022-04-01,Business Unit 3,Category 14,Brand 60,254469542410.805,2470484877.490796,4647790438.14305,0.0,5354976657.0855
2022-05-01,Business Unit 3,Category 14,Brand 60,280725570902.0,3427976427.05572,5991025945.142024,0.0,0.0
2022-06-01,Business Unit 3,Category 14,Brand 60,305282940109.4,7412107028.874755,10135440124.44282,0.0,15079632000.0
2022-07-01,Business Unit 3,Category 14,Brand 60,287585332883.721,1160941597.805,6094210918.913774,0.0,4398226000.0
2022-08-01,Business Unit 3,Category 14,Brand 60,280234574942.49005,1142659114.8,5763656384.818425,0.0,3926987500.0
2022-09-01,Business Unit 3,Category 14,Brand 60,265363246067.44003,1192547564.0,5561653969.940625,0.0,3141590000.0
2022-10-01,Business Unit 3,Category 14,Brand 60,256312295746.494,3265996964.0,5948063767.269,0.0,2827431000.0
2022-11-01,Business Unit 3,Category 14,Brand 60,269380540456.94403,6055874511.053566,9268651041.1425,0.0,8890699700.0
2022-12-01,Business Unit 3,Category 14,Brand 60,290738793067.377,3133952794.71,6368639817.855396,0.0,0.0
2023-01-01,Business Unit 3,Category 14,Brand 60,266161653519.948,1510790631.0,3884094539.20865,0.0,3659952350.0
2023-02-01,Business Unit 3,Category 14,Brand 60,229971651356.08,2805131896.79071,3938206055.0582,0.0,4303978300.0
2023-03-01,Business Unit 3,Category 14,Brand 60,239331503540.32,3211172737.61828,7121697105.9309,0.0,5875296877.3894
2023-04-01,Business Unit 3,Category 14,Brand 60,255315844345.34,6500243850.78852,6765895105.260799,0.0,13092052747.6106
2023-05-01,Business Unit 3,Category 14,Brand 60,260060447607.426,2483371697.2637,4604768499.374249,0.0,942477000.0
2023-06-01,Business Unit 3,Category 14,Brand 60,245481227540.48398,1210208780.303755,2621132005.26665,0.0,4461057800.0
2023-07-01,Business Unit 3,Category 14,Brand 60,253281493289.526,2200055477.0,6830150273.296075,0.0,3392917200.0
2023-08-01,Business Unit 3,Category 14,Brand 60,246478262649.06,1503540761.76587,3270508844.872225,0.0,3926987500.0
2023-09-01,Business Unit 3,Category 14,Brand 60,261518844685.36002,1307547602.2312,3491425681.4375,0.0,3769908000.0
2023-10-01,Business Unit 3,Category 14,Brand 60,275610275727.864,4732791417.7563,3494912060.94,0.0,3141590000.0
2023-11-01,Business Unit 3,Category 14,Brand 60,237577021029.656,1225220100.0,3538206312.73,0.0,4288270350.0
2023-12-01,Business Unit 3,Category 14,Brand 60,221878271175.97098,5641736399.28092,3640898606.65,0.0,10257291350.0
2024-01-01,Business Unit 3,Category 14,Brand 60,230510056115.2516,2844963528.92338,3618102758.371499,0.0,6424551550.0
2024-02-01,Business Unit 3,Category 14,Brand 60,226592855879.3984,2282050976.0,3605891240.962,0.0,2073449400.0
2024-03-01,Business Unit 3,Category 14,Brand 60,213522176098.89618,8437742797.07662,5227044389.2829,0.0,5717693800.0
2024-04-01,Business Unit 3,Category 14,Brand 60,222381379842.39972,5386020435.75,3893808838.14305,0.0,3581412600.0
2024-05-01,Business Unit 3,Category 14,Brand 60,234561983020.8804,2172095326.0,3989365136.04165,0.0,1991768060.0
2024-06-01,Business Unit 3,Category 14,Brand 60,224667593891.1828,1872457461.83775,4096481793.990449,0.0,2701767400.0
2024-07-01,Business Unit 3,Category 14,Brand 60,242997179571.958,3392871646.945,5147786393.26915,0.0,1715308140.0
2024-08-01,Business Unit 3,Category 14,Brand 60,241899671580.3184,2676634680.0,4263865889.831875,0.0,5785237985.0
2024-09-01,Business Unit 3,Category 14,Brand 60,216142667485.5399,4177841903.27136,4476434626.414,0.0,5464167487.0
2024-10-01,Business Unit 3,Category 14,Brand 60,217831093039.91,2099682779.19809,4961284074.51377,0.0,1280512084.0
2025-01-01,Business Unit 3,Category 14,Brand 60,254009995337.99,1884954000.0,4657573838.008259,0.0,1322609390.0
2025-02-01,Business Unit 3,Category 14,Brand 60,220031952763.94998,2296502290.0,4708337801.912486,0.0,1870816845.0
2025-03-01,Business Unit 3,Category 14,Brand 60,235619224867.28,2692198116.86,4557128115.42963,0.0,1457697760.0
2025-04-01,Business Unit 3,Category 14,Brand 60,231006572783.42,2809253612.60527,4432761071.61376,0.0,1102069772.0
2025-05-01,Business Unit 3,Category 14,Brand 60,237495743698.13,1876157548.0,0.0,0.0,414135985.51424
2019-08-01,Business Unit 3,Category 14,Brand 61,0.0,1915406478.01947,0.0,0.0,0.0
2019-09-01,Business Unit 3,Category 14,Brand 61,2982718851.223,1583492260.63053,0.0,0.0,0.0
2018-09-01,Business Unit 4,Category 15,Brand 62,0.0,3037523763.38249,4337969436.321273,0.0,659733900.0
2018-10-01,Business Unit 4,Category 15,Brand 62,0.0,7968680703.073733,3970992732.700921,0.0,1225220100.0
2018-11-01,Business Unit 4,Category 15,Brand 62,0.0,3792707138.145699,4109051981.599806,0.0,0.0
2019-01-01,Business Unit 4,Category 15,Brand 62,0.0,4860039730.0,2979477868.855216,0.0,0.0
2019-02-01,Business Unit 4,Category 15,Brand 62,0.0,5146657965.480214,2794332225.949319,0.0,785397500.0
2019-03-01,Business Unit 4,Category 15,Brand 62,0.0,3535134602.349843,1468855708.132238,0.0,785397500.0
2019-04-01,Business Unit 4,Category 15,Brand 62,0.0,806651102.0817847,2590862232.69681,0.0,1570795000.0
2019-05-01,Business Unit 4,Category 15,Brand 62,0.0,477667702.8280889,2947949038.119486,0.0,3141590000.0
2019-06-01,Business Unit 4,Category 15,Brand 62,0.0,3033623142.908198,3441399517.49826,0.0,1256636000.0
2019-07-01,Business Unit 4,Category 15,Brand 62,0.0,2269688144.286386,3224431739.67353,0.0,2356192500.0
2019-08-01,Business Unit 4,Category 15,Brand 62,0.0,1263754014.025505,3518696771.79485,0.0,2356192500.0
2019-09-01,Business Unit 4,Category 15,Brand 62,0.0,1449908802.623244,3395373656.34485,0.0,1874136098.19768
2019-10-01,Business Unit 4,Category 15,Brand 62,0.0,1459509863.749423,2662937067.370172,0.0,0.0
2019-11-01,Business Unit 4,Category 15,Brand 62,0.0,2679652220.515152,2489732996.668958,0.0,0.0
2019-12-01,Business Unit 4,Category 15,Brand 62,0.0,1562960095.61043,2466356513.443478,0.0,0.0
2020-01-01,Business Unit 4,Category 15,Brand 62,0.0,1165529890.0,2731188046.492582,0.0,0.0
2020-02-01,Business Unit 4,Category 15,Brand 62,0.0,1114253783.586715,2927395665.224454,0.0,0.0
2020-03-01,Business Unit 4,Category 15,Brand 62,0.0,1092262653.586713,2376090115.867053,0.0,1621057294.951596
2020-04-01,Business Unit 4,Category 15,Brand 62,0.0,1563501153.586713,2374957046.674588,0.0,1884954000.0
2020-05-01,Business Unit 4,Category 15,Brand 62,0.0,1155094453.586713,2494418416.873776,0.0,1884954000.0
2020-06-01,Business Unit 4,Category 15,Brand 62,0.0,62831800.0,1291848434.696467,0.0,0.0
2020-07-01,Business Unit 4,Category 15,Brand 62,0.0,1342166570.868878,2534238156.109038,0.0,0.0
2020-08-01,Business Unit 4,Category 15,Brand 62,0.0,1103939018.05,2399751198.029173,0.0,0.0
2020-09-01,Business Unit 4,Category 15,Brand 62,0.0,2628248250.271949,2315644834.483401,0.0,1331353116.754433
2020-10-01,Business Unit 4,Category 15,Brand 62,0.0,874461576.5,2476531472.625652,0.0,827676896.8396541
2020-11-01,Business Unit 4,Category 15,Brand 62,0.0,549778250.0,2315451686.807753,138229960.0,830818486.8396531
2020-12-01,Business Unit 4,Category 15,Brand 62,0.0,2096645252.431605,3753346185.175877,138229960.0,0.0
2021-02-01,Business Unit 4,Category 15,Brand 62,0.0,1450166300.6294,3015217028.978,17084877.4811,0.0
2021-03-01,Business Unit 4,Category 15,Brand 62,0.0,956045695.5783846,2447373536.9215,17084877.4811,1256636000.0
2021-04-01,Business Unit 4,Category 15,Brand 62,0.0,1553749203.8985,2446205493.7595,17084877.4811,785397500.0
2021-05-01,Business Unit 4,Category 15,Brand 62,0.0,596902100.0,2569250892.6535,17084877.4811,785397500.0
2021-06-01,Business Unit 4,Category 15,Brand 62,0.0,534070300.0,2999311944.2055,17084877.4811,0.0
2021-07-01,Business Unit 4,Category 15,Brand 62,0.0,534070300.0,2613501758.5985,79941533.74118,0.0
2021-08-01,Business Unit 4,Category 15,Brand 62,0.0,2324776600.0,2471743478.8695,79941533.74118,0.0
2021-09-01,Business Unit 4,Category 15,Brand 62,0.0,62831800.0,0.0,79941533.74118,0.0
2021-10-01,Business Unit 4,Category 15,Brand 62,0.0,2777154721.5145,0.0,64213377.0343,0.0
2021-11-01,Business Unit 4,Category 15,Brand 62,0.0,125663600.0,0.0,64213377.0343,0.0
2022-01-01,Business Unit 4,Category 15,Brand 62,0.0,94247700.0,0.0,64213377.0343,0.0
2022-02-01,Business Unit 4,Category 15,Brand 62,0.0,427538983.1,0.0,38506922.73255454,0.0
2022-04-01,Business Unit 4,Category 15,Brand 62,0.0,5451369905.976,0.0,38506922.73255454,0.0
2022-06-01,Business Unit 4,Category 15,Brand 62,0.0,2659224773.6175,0.0,38506922.73255454,0.0
2022-07-01,Business Unit 4,Category 15,Brand 62,0.0,1130972400.0,0.0,38506922.73255454,0.0
2022-08-01,Business Unit 4,Category 15,Brand 62,0.0,565486200.0,0.0,38506922.73255454,0.0
2022-09-01,Business Unit 4,Category 15,Brand 62,0.0,565486200.0,0.0,38506922.73255454,0.0
2022-10-01,Business Unit 4,Category 15,Brand 62,0.0,565486200.0,0.0,38506922.73255454,0.0
2022-11-01,Business Unit 4,Category 15,Brand 62,0.0,565486200.0,0.0,38506922.73255454,0.0
2018-01-01,Business Unit 4,Category 16,Brand 63,326378273052.733,7096600482.8,17748662478.67301,0.0,785397500.0
2018-02-01,Business Unit 4,Category 16,Brand 63,294389841208.84,9130717176.0,16119223405.85995,0.0,0.0
2018-03-01,Business Unit 4,Category 16,Brand 63,309559444576.532,10445786750.0,6129507739.817223,0.0,0.0
2018-04-01,Business Unit 4,Category 16,Brand 63,303455102728.87195,7013913834.0,4844544839.429717,0.0,0.0
2018-05-01,Business Unit 4,Category 16,Brand 63,316115054464.88,6820423552.43639,6196666637.617437,0.0,5969021000.0
2018-06-01,Business Unit 4,Category 16,Brand 63,314503418794.88,13024109177.98742,7140884527.247795,0.0,0.0
2018-07-01,Business Unit 4,Category 16,Brand 63,309040345209.518,4510499107.635219,5879480862.199554,0.0,0.0
2018-08-01,Business Unit 4,Category 16,Brand 63,313415082797.7239,11335238540.74043,3190458585.742163,0.0,0.0
2018-09-01,Business Unit 4,Category 16,Brand 63,318637501164.31604,7244787649.4732,6506954154.481907,0.0,0.0
2018-10-01,Business Unit 4,Category 16,Brand 63,326217677485.205,1856490776.508198,5631589693.64858,0.0,0.0
2018-11-01,Business Unit 4,Category 16,Brand 63,312572802412.548,2034663772.100871,2378924831.452519,0.0,0.0
2019-01-01,Business Unit 4,Category 16,Brand 63,332084293018.452,2236812080.0,7448694672.13804,0.0,0.0
2019-02-01,Business Unit 4,Category 16,Brand 63,307255510227.06903,6018963966.946794,7983806358.9576,0.0,0.0
2019-03-01,Business Unit 4,Category 16,Brand 63,329888325692.51904,9901379800.415026,6480245770.61724,0.0,0.0
2019-04-01,Business Unit 4,Category 16,Brand 63,315365967147.941,10095184411.77101,6477155583.312819,0.0,0.0
2019-05-01,Business Unit 4,Category 16,Brand 63,325460983122.23987,4988010622.298215,6802959320.18724,0.0,4084067000.0
2019-06-01,Business Unit 4,Category 16,Brand 63,313557568355.538,748675273.727609,7941691196.16004,0.0,628318000.0
2019-07-01,Business Unit 4,Category 16,Brand 63,340840165728.74,2816555250.869184,11161494484.6936,0.0,0.0
2019-08-01,Business Unit 4,Category 16,Brand 63,343286419131.747,5698469202.958064,11963569022.53169,0.0,0.0
2019-09-01,Business Unit 4,Category 16,Brand 63,320627876557.469,1356703548.550323,10985920099.73118,0.0,0.0
2019-10-01,Business Unit 4,Category 16,Brand 63,336663054571.869,2880541926.396571,15541869067.42064,0.0,0.0
2019-11-01,Business Unit 4,Category 16,Brand 63,332017901168.664,2787547970.867835,13685986837.68376,0.0,0.0
2019-12-01,Business Unit 4,Category 16,Brand 63,337766279506.51196,3139814693.257667,13138953790.39294,0.0,8290902816.45199
2020-01-01,Business Unit 4,Category 16,Brand 63,325507091610.352,2733183300.0,11603411033.88667,332484941.6666666,0.0
2020-02-01,Business Unit 4,Category 16,Brand 63,336986363766.90314,1476547300.0,12436996129.22632,449592201.261847,3141590000.0
2020-03-01,Business Unit 4,Category 16,Brand 63,345678788611.392,2545944536.0,10094782855.89578,449592201.261847,0.0
2020-04-01,Business Unit 4,Category 16,Brand 63,329595640402.646,2728099151.80576,9283923000.637028,449592201.261847,3769908000.0
2020-05-01,Business Unit 4,Category 16,Brand 63,349535604928.834,2469365756.046124,9750908356.870218,449592201.261847,4398226000.0
2020-06-01,Business Unit 4,Category 16,Brand 63,355205932033.927,3628156317.61,11383090715.56313,449592201.261847,0.0
2020-07-01,Business Unit 4,Category 16,Brand 63,361725709260.894,1023540618.58307,11149092823.81244,449592201.261847,1464182540.137379
2020-08-01,Business Unit 4,Category 16,Brand 63,396995267337.909,1759290400.0,13525870388.89171,449592201.261847,627506802.9160194
2020-09-01,Business Unit 4,Category 16,Brand 63,394736495857.9679,2916353261.744424,12279934728.32106,449592201.261847,0.0
2020-10-01,Business Unit 4,Category 16,Brand 63,395460489410.6229,1861319804.846092,13883585528.35593,449592201.261847,0.0
2020-11-01,Business Unit 4,Category 16,Brand 63,404290683029.7,1035031152.767141,13331388499.80221,449592201.261847,0.0
2020-12-01,Business Unit 4,Category 16,Brand 63,413653263056.53705,2697291290.380331,13206218058.95216,449592201.261847,0.0
2021-01-01,Business Unit 4,Category 16,Brand 63,403808086739.3729,5622290594.92369,12019707789.1295,454332985.31677,0.0
2021-02-01,Business Unit 4,Category 16,Brand 63,413009406438.238,5398765866.38,17817191534.87,373804078.7748573,1570795000.0
2021-03-01,Business Unit 4,Category 16,Brand 63,413023074239.692,2701767400.0,14461752718.1725,373804078.7748573,0.0
2021-04-01,Business Unit 4,Category 16,Brand 63,424694144549.81,10908572996.88358,17568204191.102,390492412.1997973,1570795000.0
2021-05-01,Business Unit 4,Category 16,Brand 63,434077566827.1839,4338229484.974999,18451891674.955,390492417.62618,2827431000.0
